split,subject,pipeline,decode_mode,n,accuracy,balanced_accuracy,macro_f1,config_id,resample_tag,stage1_id,stage2_id,decoder_id
train_loso,2,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,4,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,5,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.7222222222222222,0.7222222222222223,0.7222222222222223,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,6,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.7222222222222222,0.7222222222222223,0.7222222222222223,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,8,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,11,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.4722222222222222,0.47222222222222215,0.47222222222222215,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,12,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,13,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,15,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.4722222222222222,0.47222222222222227,0.47222222222222227,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,16,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,18,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5,0.5,0.5,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,21,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,22,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.4722222222222222,0.47222222222222215,0.47222222222222215,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,24,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,25,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3611111111111111,0.3611111111111111,0.3611111111111111,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,27,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,28,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,29,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.611111111111111,0.611111111111111,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,30,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,34,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,36,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3611111111111111,0.36111111111111116,0.36111111111111116,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,37,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,41,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,42,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,43,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,44,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,45,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3888888888888889,0.3888888888888889,0.3888888888888889,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,46,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3333333333333333,0.3333333333333333,0.3333333333333333,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,47,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,48,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.611111111111111,0.611111111111111,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,49,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5,0.5,0.5,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,52,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,53,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,55,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3055555555555556,0.3055555555555556,0.3055555555555556,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,56,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.4444444444444444,0.4444444444444444,0.4444444444444444,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,57,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,58,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,59,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,60,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,63,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3611111111111111,0.3611111111111111,0.3611111111111111,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,7,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,9,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,10,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.611111111111111,0.611111111111111,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,14,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,19,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.4444444444444444,0.4444444444444444,0.4444444444444444,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,35,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,38,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,39,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,40,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,61,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,62,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.3888888888888889,0.3888888888888889,0.3888888888888889,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
validation,65,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
train_loso,1,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,2,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,4,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,5,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.7222222222222222,0.7222222222222223,0.7222222222222223,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,6,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.7222222222222222,0.7222222222222223,0.7222222222222223,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,8,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,11,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.4444444444444444,0.4444444444444444,0.4444444444444444,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,12,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,13,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,15,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.4722222222222222,0.47222222222222227,0.47222222222222227,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,16,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,18,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.4722222222222222,0.47222222222222215,0.47222222222222215,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,21,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,22,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5,0.49999999999999994,0.49999999999999994,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,24,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5,0.5,0.5,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,25,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.3611111111111111,0.3611111111111111,0.3611111111111111,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,27,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,28,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,29,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,30,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6111111111111112,0.6111111111111112,0.6111111111111112,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
train_loso,34,truncate1022|xgb_subject_z|resp_all_std|split_topk,split_topk,36,0.6944444444444444,0.6944444444444445,0.6944444444444445,truncate1022|xgb_subject_z|resp_all_std|split_topk,truncate1022,xgb_subject_z,resp_all_std,split_topk
